user_id,age,income_bracket,pref_category_1,avg_spend_3mo,visit_frequency,segment_target
58279,65,Medium,Hair Salon,13.53,Rarely,Low Value
58280,66,Medium,Restaurant,77.65,Rarely,Low Value
58281,69,Low,Auto Repair,5.0,Daily,Low Value
58282,63,Low,Boutique,12.66,Weekly,Low Value
58283,52,Medium,Coffee Shop,43.26,Daily,Low Value
58284,46,Medium,Plumber,21.1,Monthly,Low Value
58285,49,High,Auto Repair,8.47,Monthly,Low Value
58286,58,High,Hair Salon,57.52,Rarely,Low Value
58287,34,High,Bakery,60.39,Weekly,Medium Value
58288,23,Low,Auto Repair,19.66,Weekly,Low Value
58289,65,Low,Bookstore,46.83,Rarely,Low Value
58290,38,Medium,Boutique,5.0,Rarely,Low Value
58291,41,Medium,Auto Repair,48.58,Weekly,Medium Value
58292,41,High,Auto Repair,27.16,Monthly,Low Value
58293,31,Medium,Boutique,100.51,Weekly,High Value
58294,52,Low,Pet Store,5.0,Weekly,Low Value
58295,54,Medium,Pet Store,87.51,Rarely,Low Value
58296,36,Low,Hair Salon,34.11,Weekly,Medium Value
58297,34,Low,Coffee Shop,72.57,Weekly,Medium Value
58298,61,High,Pet Store,66.86,Weekly,Medium Value
58299,57,Medium,Auto Repair,63.48,Monthly,Medium Value
58300,50,Medium,Hair Salon,74.25,Monthly,Medium Value
58301,45,Low,Auto Repair,44.05,Weekly,Medium Value
58302,35,High,Coffee Shop,45.08,Rarely,Low Value
58303,58,Low,Pet Store,55.53,Monthly,Medium Value
58304,51,Low,Boutique,28.2,Weekly,Low Value
58305,28,Medium,Gym,99.06,Rarely,Low Value
58306,28,Medium,Bookstore,18.17,Monthly,Low Value
58307,28,High,Gym,5.0,Weekly,Low Value
58308,34,Medium,Coffee Shop,123.72,Daily,High Value
58309,46,Low,Restaurant,5.0,Weekly,Low Value
58310,35,Medium,Hair Salon,76.18,Monthly,Medium Value
58311,20,Medium,Coffee Shop,92.52,Monthly,Medium Value
58312,32,Medium,Plumber,84.72,Rarely,Low Value
58313,34,Medium,Bookstore,73.33,Weekly,Medium Value
58314,68,Low,Coffee Shop,33.98,Monthly,Medium Value
58315,62,Low,Gym,5.0,Monthly,Low Value
58316,34,High,Coffee Shop,24.8,Monthly,Low Value
58317,48,Medium,Gym,70.12,Weekly,Medium Value
58318,59,Low,Boutique,29.59,Monthly,Low Value
58319,22,High,Bakery,22.42,Weekly,Low Value
58320,67,Medium,Bakery,24.1,Rarely,Low Value
58321,52,Low,Coffee Shop,33.86,Monthly,Medium Value
58322,21,Medium,Bakery,5.0,Weekly,Low Value
58323,67,Low,Auto Repair,5.0,Weekly,Low Value
58324,66,Medium,Pet Store,52.17,Monthly,Medium Value
58325,22,Low,Coffee Shop,47.21,Monthly,Medium Value
58326,64,Medium,Boutique,5.0,Monthly,Low Value
58327,35,High,Coffee Shop,5.0,Daily,Low Value
58328,30,Low,Plumber,22.84,Monthly,Low Value
58329,39,Low,Boutique,56.74,Weekly,Medium Value
58330,45,Low,Restaurant,73.54,Monthly,Medium Value
58331,25,Medium,Boutique,49.97,Monthly,Medium Value
58332,28,Medium,Hair Salon,47.81,Rarely,Low Value
58333,48,Low,Restaurant,55.82,Monthly,Medium Value
58334,63,High,Bakery,87.07,Monthly,Medium Value
58335,63,High,Auto Repair,40.1,Rarely,Low Value
58336,20,High,Auto Repair,75.16,Weekly,Medium Value
58337,47,High,Hair Salon,5.0,Weekly,Low Value
58338,69,Medium,Bakery,5.0,Weekly,Low Value
58339,47,Medium,Bookstore,39.05,Weekly,Medium Value
58340,33,Medium,Hair Salon,7.36,Weekly,Low Value
58341,65,Medium,Hair Salon,19.59,Monthly,Low Value
58342,61,Medium,Restaurant,83.69,Weekly,High Value
58343,20,High,Plumber,31.94,Weekly,Medium Value
58344,52,Low,Coffee Shop,5.0,Monthly,Low Value
58345,40,Low,Bookstore,87.32,Daily,High Value
58346,40,Low,Gym,6.65,Weekly,Low Value
58347,60,Medium,Gym,59.48,Weekly,Medium Value
58348,44,Low,Bookstore,5.0,Weekly,Low Value
58349,49,Medium,Hair Salon,32.68,Daily,Low Value
58350,18,Low,Plumber,61.09,Monthly,Medium Value
58351,26,Medium,Hair Salon,105.41,Monthly,Medium Value
58352,36,Medium,Restaurant,72.14,Rarely,Low Value
58353,57,Medium,Boutique,74.59,Rarely,Low Value
58354,53,Low,Plumber,49.65,Weekly,Medium Value
58355,29,Medium,Pet Store,23.55,Weekly,Low Value
58356,47,Medium,Auto Repair,73.07,Monthly,Medium Value
58357,40,Low,Plumber,44.38,Monthly,Medium Value
58358,60,Low,Coffee Shop,70.92,Monthly,Medium Value
58359,24,Low,Coffee Shop,26.76,Daily,Low Value
58360,38,Medium,Gym,69.08,Monthly,Medium Value
58361,40,Medium,Coffee Shop,38.6,Monthly,Medium Value
58362,36,Medium,Bookstore,16.48,Daily,Low Value
58363,48,Low,Gym,26.13,Rarely,Low Value
58364,63,Medium,Gym,11.27,Monthly,Low Value
58365,67,Low,Pet Store,19.48,Monthly,Low Value
58366,20,Low,Bookstore,30.18,Monthly,Medium Value
58367,48,Low,Boutique,8.09,Weekly,Low Value
58368,36,High,Bookstore,94.75,Rarely,Low Value
58369,48,Medium,Gym,25.85,Weekly,Low Value
58370,24,High,Auto Repair,12.42,Weekly,Low Value
58371,35,Medium,Plumber,56.76,Daily,Low Value
58372,65,High,Bookstore,9.98,Daily,Low Value
58373,37,Medium,Auto Repair,56.27,Weekly,Medium Value
58374,24,Low,Auto Repair,22.89,Weekly,Low Value
58375,40,High,Restaurant,39.08,Monthly,Medium Value
58376,33,Medium,Pet Store,5.0,Daily,Low Value
58377,18,Low,Plumber,40.94,Monthly,Medium Value
58378,64,Low,Plumber,50.59,Monthly,Medium Value
58379,41,Medium,Plumber,26.35,Monthly,Low Value
58380,26,Medium,Pet Store,56.31,Monthly,Medium Value
58381,38,Low,Plumber,36.84,Weekly,Medium Value
58382,29,Medium,Auto Repair,24.02,Rarely,Low Value
58383,35,Medium,Bakery,54.68,Monthly,Medium Value
58384,68,Low,Restaurant,106.57,Monthly,Medium Value
58385,36,Medium,Boutique,36.78,Monthly,Medium Value
58386,27,High,Boutique,71.97,Monthly,Medium Value
58387,28,Medium,Hair Salon,81.69,Monthly,Medium Value
58388,50,Low,Bookstore,34.42,Monthly,Medium Value
58389,44,Low,Hair Salon,45.52,Weekly,Medium Value
58390,66,High,Auto Repair,38.94,Monthly,Medium Value
58391,27,Low,Boutique,58.01,Weekly,Medium Value
58392,68,Low,Bakery,5.78,Monthly,Low Value
58393,22,Low,Auto Repair,12.86,Rarely,Low Value
58394,20,Low,Restaurant,35.74,Weekly,Medium Value
58395,54,Medium,Boutique,8.08,Daily,Low Value
58396,52,High,Hair Salon,32.32,Monthly,Medium Value
58397,44,High,Plumber,18.0,Monthly,Low Value
58398,47,Medium,Coffee Shop,41.82,Rarely,Low Value
58399,45,Medium,Bookstore,46.26,Weekly,Medium Value
58400,37,Medium,Coffee Shop,22.04,Monthly,Low Value
58401,61,Low,Boutique,15.54,Monthly,Low Value
58402,50,Medium,Hair Salon,69.45,Weekly,Medium Value
58403,60,High,Hair Salon,28.18,Rarely,Low Value
58404,51,Low,Plumber,57.79,Rarely,Low Value
58405,47,High,Hair Salon,87.14,Rarely,Low Value
58406,40,Low,Coffee Shop,34.23,Weekly,Medium Value
58407,45,Medium,Bookstore,40.99,Rarely,Low Value
58408,38,High,Plumber,28.03,Monthly,Low Value
58409,37,Medium,Gym,89.86,Daily,High Value
58410,62,Low,Plumber,11.16,Rarely,Low Value
58411,49,Medium,Coffee Shop,5.0,Weekly,Low Value
58412,59,Low,Pet Store,8.98,Weekly,Low Value
58413,21,Medium,Auto Repair,5.0,Daily,Low Value
58414,46,Low,Bookstore,23.5,Monthly,Low Value
58415,61,Medium,Coffee Shop,81.09,Daily,High Value
58416,62,High,Boutique,31.84,Weekly,Medium Value
58417,53,Medium,Boutique,72.53,Weekly,Medium Value
58418,66,Low,Boutique,41.02,Monthly,Medium Value
58419,60,Medium,Auto Repair,19.55,Rarely,Low Value
58420,35,Medium,Coffee Shop,45.6,Monthly,Medium Value
58421,40,Medium,Plumber,44.1,Weekly,Medium Value
58422,19,High,Hair Salon,36.97,Daily,Low Value
58423,57,Medium,Auto Repair,36.36,Rarely,Low Value
58424,22,Low,Bookstore,65.91,Daily,Low Value
58425,62,Medium,Bakery,23.44,Weekly,Low Value
58426,67,Medium,Auto Repair,45.99,Weekly,Medium Value
58427,30,Medium,Restaurant,53.87,Monthly,Medium Value
58428,57,Low,Bakery,5.0,Daily,Low Value
58429,63,Medium,Plumber,34.9,Monthly,Medium Value
58430,62,Medium,Auto Repair,54.04,Monthly,Medium Value
58431,50,Low,Plumber,35.44,Weekly,Medium Value
58432,42,High,Gym,67.72,Monthly,Medium Value
58433,45,High,Pet Store,5.0,Monthly,Low Value
58434,62,High,Hair Salon,19.14,Rarely,Low Value
58435,61,High,Pet Store,5.0,Monthly,Low Value
58436,53,Medium,Gym,5.0,Daily,Low Value
58437,60,Medium,Gym,5.0,Weekly,Low Value
58438,56,Medium,Coffee Shop,57.4,Weekly,Medium Value
58439,45,Medium,Plumber,44.55,Monthly,Medium Value
58440,18,Medium,Gym,28.17,Weekly,Low Value
58441,52,Medium,Bakery,84.05,Monthly,Medium Value
58442,32,Low,Bakery,57.58,Weekly,Medium Value
58443,27,High,Boutique,29.95,Rarely,Low Value
58444,44,Low,Bookstore,61.79,Monthly,Medium Value
58445,23,Medium,Hair Salon,74.4,Rarely,Low Value
58446,65,High,Hair Salon,5.0,Rarely,Low Value
58447,48,Medium,Bakery,52.18,Weekly,Medium Value
58448,62,Medium,Hair Salon,70.0,Weekly,Medium Value
58449,58,Medium,Plumber,18.68,Monthly,Low Value
58450,44,Medium,Gym,88.87,Monthly,Medium Value
58451,63,Medium,Coffee Shop,32.66,Weekly,Medium Value
58452,24,Medium,Boutique,25.82,Weekly,Low Value
58453,33,Low,Hair Salon,37.19,Daily,Low Value
58454,55,Low,Restaurant,88.86,Rarely,Low Value
58455,22,High,Boutique,103.67,Monthly,Medium Value
58456,30,High,Gym,76.24,Weekly,Medium Value
58457,55,Low,Bookstore,10.96,Rarely,Low Value
58458,60,Low,Plumber,45.04,Monthly,Medium Value
58459,63,Medium,Gym,56.67,Weekly,Medium Value
58460,27,Medium,Plumber,61.04,Daily,Low Value
58461,62,Low,Auto Repair,23.09,Rarely,Low Value
58462,55,Medium,Bookstore,5.0,Rarely,Low Value
58463,41,Medium,Restaurant,5.0,Rarely,Low Value
58464,27,Low,Bookstore,47.78,Monthly,Medium Value
58465,41,Low,Hair Salon,33.6,Monthly,Medium Value
58466,65,High,Pet Store,29.28,Weekly,Low Value
58467,31,Medium,Bookstore,57.25,Daily,Low Value
58468,37,Low,Hair Salon,5.0,Weekly,Low Value
58469,52,Low,Bookstore,27.16,Daily,Low Value
58470,45,Medium,Coffee Shop,42.09,Monthly,Medium Value
58471,19,Medium,Pet Store,5.0,Daily,Low Value
58472,58,Low,Bookstore,83.19,Weekly,High Value
58473,38,High,Restaurant,17.84,Weekly,Low Value
58474,49,Medium,Plumber,71.4,Weekly,Medium Value
58475,56,Medium,Auto Repair,57.85,Weekly,Medium Value
58476,60,Low,Pet Store,10.58,Weekly,Low Value
58477,61,Low,Pet Store,52.51,Monthly,Medium Value
58478,42,Medium,Plumber,5.0,Daily,Low Value
58479,69,Medium,Auto Repair,61.14,Rarely,Low Value
58480,58,Medium,Coffee Shop,67.33,Weekly,Medium Value
58481,50,Medium,Auto Repair,17.25,Rarely,Low Value
58482,59,Medium,Hair Salon,9.88,Monthly,Low Value
58483,58,Medium,Bakery,96.01,Rarely,Low Value
58484,35,Low,Bookstore,31.1,Monthly,Medium Value
58485,43,Low,Plumber,82.15,Rarely,Low Value
58486,19,Medium,Plumber,70.24,Monthly,Medium Value
58487,68,Medium,Hair Salon,52.69,Weekly,Medium Value
58488,34,Low,Pet Store,54.55,Weekly,Medium Value
58489,30,Medium,Coffee Shop,24.28,Monthly,Low Value
58490,47,Medium,Coffee Shop,18.36,Weekly,Low Value
58491,42,Low,Plumber,6.96,Weekly,Low Value
58492,19,Low,Restaurant,13.43,Monthly,Low Value
58493,67,Low,Bakery,69.55,Monthly,Medium Value
58494,61,Low,Gym,33.88,Daily,Low Value
58495,60,Low,Bakery,60.01,Monthly,Medium Value
58496,51,Medium,Restaurant,5.0,Weekly,Low Value
58497,32,Medium,Restaurant,78.0,Monthly,Medium Value
58498,44,High,Bakery,27.86,Monthly,Low Value
58499,26,Medium,Coffee Shop,5.0,Daily,Low Value
58500,50,Medium,Bakery,76.73,Weekly,Medium Value
58501,40,Medium,Bookstore,5.0,Monthly,Low Value
58502,67,Medium,Boutique,39.54,Rarely,Low Value
58503,64,Low,Plumber,32.89,Weekly,Medium Value
58504,33,Low,Plumber,53.99,Weekly,Medium Value
58505,31,Medium,Bakery,19.35,Weekly,Low Value
58506,41,Low,Bakery,51.45,Rarely,Low Value
58507,68,Low,Hair Salon,9.77,Weekly,Low Value
58508,27,Medium,Hair Salon,69.85,Weekly,Medium Value
58509,21,Medium,Bookstore,6.58,Weekly,Low Value
58510,66,Medium,Pet Store,5.0,Rarely,Low Value
58511,25,Medium,Coffee Shop,46.34,Weekly,Medium Value
58512,23,Medium,Bakery,37.86,Weekly,Medium Value
58513,58,Low,Plumber,34.33,Monthly,Medium Value
58514,64,Low,Bakery,18.99,Rarely,Low Value
58515,56,High,Restaurant,99.19,Rarely,Low Value
58516,19,Medium,Plumber,69.95,Weekly,Medium Value
58517,51,Medium,Auto Repair,5.0,Daily,Low Value
58518,43,Medium,Plumber,22.65,Rarely,Low Value
58519,38,Medium,Bakery,33.2,Weekly,Medium Value
58520,48,Medium,Restaurant,48.21,Weekly,Medium Value
58521,66,Low,Bookstore,41.94,Weekly,Medium Value
58522,40,Low,Gym,44.63,Weekly,Medium Value
58523,69,Medium,Restaurant,51.84,Weekly,Medium Value
58524,23,Medium,Auto Repair,54.73,Rarely,Low Value
58525,52,Medium,Boutique,13.15,Daily,Low Value
58526,26,Medium,Auto Repair,24.07,Weekly,Low Value
58527,37,Medium,Pet Store,8.65,Daily,Low Value
58528,54,Low,Restaurant,36.82,Weekly,Medium Value
58529,47,Medium,Plumber,5.0,Weekly,Low Value
58530,35,High,Pet Store,5.0,Weekly,Low Value
58531,67,Low,Plumber,71.73,Rarely,Low Value
58532,24,Low,Restaurant,42.06,Monthly,Medium Value
58533,51,Low,Plumber,62.05,Weekly,Medium Value
58534,33,Low,Restaurant,60.39,Daily,Low Value
58535,23,Low,Hair Salon,84.13,Daily,High Value
58536,54,Low,Boutique,36.24,Weekly,Medium Value
58537,32,Medium,Bakery,44.26,Weekly,Medium Value
58538,52,Medium,Bookstore,23.25,Daily,Low Value
58539,31,Low,Boutique,59.21,Monthly,Medium Value
58540,41,Medium,Gym,45.3,Rarely,Low Value
58541,48,Low,Pet Store,89.47,Daily,High Value
58542,44,Low,Bakery,61.49,Weekly,Medium Value
58543,46,Low,Gym,25.85,Monthly,Low Value
58544,48,Low,Bookstore,5.0,Weekly,Low Value
58545,33,Medium,Boutique,52.96,Rarely,Low Value
58546,59,Medium,Gym,35.35,Monthly,Medium Value
58547,41,Medium,Coffee Shop,29.06,Weekly,Low Value
58548,24,Low,Boutique,71.86,Daily,Low Value
58549,22,Medium,Restaurant,77.44,Monthly,Medium Value
58550,36,Low,Bakery,56.12,Weekly,Medium Value
58551,22,Low,Bakery,50.07,Weekly,Medium Value
58552,44,Low,Gym,100.74,Monthly,Medium Value
58553,48,Medium,Restaurant,80.24,Weekly,High Value
58554,60,Medium,Hair Salon,61.68,Daily,Low Value
58555,24,Medium,Auto Repair,28.46,Weekly,Low Value
58556,41,High,Bookstore,48.77,Rarely,Low Value
58557,49,Medium,Hair Salon,5.0,Rarely,Low Value
58558,44,Low,Hair Salon,47.69,Weekly,Medium Value
58559,54,High,Bakery,35.18,Rarely,Low Value
58560,28,Low,Boutique,50.64,Rarely,Low Value
58561,67,Low,Bookstore,36.34,Rarely,Low Value
58562,21,Low,Plumber,22.21,Rarely,Low Value
58563,52,Low,Bookstore,5.0,Rarely,Low Value
58564,34,High,Bakery,41.92,Rarely,Low Value
58565,59,Medium,Boutique,72.54,Monthly,Medium Value
58566,58,High,Coffee Shop,13.26,Weekly,Low Value
58567,34,High,Coffee Shop,40.73,Weekly,Medium Value
58568,19,Low,Pet Store,70.42,Weekly,Medium Value
58569,36,High,Boutique,37.37,Monthly,Medium Value
58570,59,Medium,Plumber,39.1,Monthly,Medium Value
58571,20,High,Hair Salon,61.97,Daily,Low Value
58572,49,Medium,Gym,46.65,Weekly,Medium Value
58573,20,Medium,Coffee Shop,53.78,Daily,Low Value
58574,68,Medium,Plumber,31.56,Rarely,Low Value
58575,27,Medium,Auto Repair,5.0,Weekly,Low Value
58576,58,Medium,Gym,36.35,Weekly,Medium Value
58577,61,Low,Boutique,40.4,Weekly,Medium Value
58578,24,Medium,Coffee Shop,24.73,Weekly,Low Value
58579,30,High,Gym,5.0,Weekly,Low Value
58580,48,High,Bookstore,5.0,Weekly,Low Value
58581,37,Medium,Boutique,58.39,Daily,Low Value
58582,63,Medium,Auto Repair,48.64,Weekly,Medium Value
58583,43,Low,Bookstore,62.56,Daily,Low Value
58584,53,Medium,Auto Repair,67.22,Monthly,Medium Value
58585,52,Medium,Bakery,49.48,Rarely,Low Value
58586,32,Medium,Auto Repair,5.0,Monthly,Low Value
58587,37,Low,Boutique,62.52,Weekly,Medium Value
58588,47,Low,Coffee Shop,50.71,Weekly,Medium Value
58589,27,Medium,Bakery,122.52,Monthly,Medium Value
58590,42,Medium,Hair Salon,21.51,Monthly,Low Value
58591,26,High,Restaurant,30.78,Rarely,Low Value
58592,27,Medium,Auto Repair,20.7,Rarely,Low Value
58593,54,Low,Coffee Shop,49.06,Rarely,Low Value
58594,33,Low,Pet Store,24.39,Weekly,Low Value
58595,44,Medium,Coffee Shop,37.38,Rarely,Low Value
58596,21,High,Bookstore,43.51,Weekly,Medium Value
58597,41,High,Hair Salon,5.0,Rarely,Low Value
58598,26,Medium,Boutique,6.03,Monthly,Low Value
58599,34,Low,Boutique,39.12,Monthly,Medium Value
58600,52,Medium,Auto Repair,5.38,Monthly,Low Value
58601,36,Low,Pet Store,60.92,Rarely,Low Value
58602,44,High,Bakery,38.59,Weekly,Medium Value
58603,45,Medium,Gym,10.41,Daily,Low Value
58604,33,Low,Plumber,11.83,Rarely,Low Value
58605,50,Medium,Plumber,75.94,Rarely,Low Value
58606,65,Low,Restaurant,83.75,Monthly,Medium Value
58607,55,Medium,Auto Repair,9.63,Rarely,Low Value
58608,66,Low,Auto Repair,60.33,Weekly,Medium Value
58609,51,Medium,Boutique,55.7,Weekly,Medium Value
58610,45,Low,Pet Store,69.31,Daily,Low Value
58611,67,High,Plumber,38.81,Monthly,Medium Value
58612,35,Low,Gym,15.28,Weekly,Low Value
58613,42,High,Gym,11.08,Monthly,Low Value
58614,34,Medium,Restaurant,53.64,Daily,Low Value
58615,24,Medium,Auto Repair,32.28,Daily,Low Value
58616,41,Medium,Bakery,16.12,Monthly,Low Value
58617,44,Low,Restaurant,35.15,Daily,Low Value
58618,43,Medium,Bookstore,51.23,Weekly,Medium Value
58619,30,Low,Bookstore,24.84,Weekly,Low Value
58620,66,Low,Pet Store,5.0,Weekly,Low Value
58621,52,High,Hair Salon,32.2,Weekly,Medium Value
58622,24,Medium,Coffee Shop,60.07,Weekly,Medium Value
58623,51,Medium,Restaurant,110.09,Monthly,Medium Value
58624,27,High,Gym,7.25,Rarely,Low Value
58625,69,Medium,Coffee Shop,29.53,Rarely,Low Value
58626,56,Medium,Pet Store,55.91,Weekly,Medium Value
58627,64,High,Coffee Shop,22.03,Weekly,Low Value
58628,59,Low,Boutique,18.2,Rarely,Low Value
58629,60,Low,Boutique,16.43,Weekly,Low Value
58630,35,High,Plumber,45.29,Monthly,Medium Value
58631,55,Medium,Boutique,32.46,Monthly,Medium Value
58632,53,Low,Gym,22.93,Rarely,Low Value
58633,35,Medium,Coffee Shop,55.12,Weekly,Medium Value
58634,23,Low,Auto Repair,83.16,Daily,High Value
58635,44,Medium,Plumber,47.03,Weekly,Medium Value
58636,43,Medium,Coffee Shop,101.08,Rarely,Low Value
58637,69,Medium,Hair Salon,42.65,Weekly,Medium Value
58638,38,Medium,Pet Store,40.54,Weekly,Medium Value
58639,29,Low,Hair Salon,77.27,Monthly,Medium Value
58640,58,Low,Bookstore,5.0,Rarely,Low Value
58641,39,Medium,Gym,5.0,Weekly,Low Value
58642,23,Medium,Pet Store,15.77,Weekly,Low Value
58643,59,Low,Bakery,43.94,Monthly,Medium Value
58644,24,Medium,Auto Repair,54.05,Daily,Low Value
58645,33,High,Restaurant,46.98,Rarely,Low Value
58646,37,Low,Bookstore,56.94,Monthly,Medium Value
58647,20,High,Boutique,14.47,Rarely,Low Value
58648,68,Low,Auto Repair,47.49,Rarely,Low Value
58649,26,Medium,Restaurant,72.07,Daily,Low Value
58650,49,Low,Restaurant,36.17,Monthly,Medium Value
58651,54,High,Auto Repair,8.49,Monthly,Low Value
58652,45,Medium,Hair Salon,45.6,Monthly,Medium Value
58653,37,High,Auto Repair,25.61,Weekly,Low Value
58654,44,Medium,Boutique,93.25,Weekly,High Value
58655,25,Medium,Boutique,22.11,Weekly,Low Value
58656,31,Medium,Plumber,81.8,Weekly,High Value
58657,40,High,Coffee Shop,31.23,Daily,Low Value
58658,46,High,Hair Salon,31.08,Monthly,Medium Value
58659,61,Medium,Bookstore,7.34,Daily,Low Value
58660,27,Low,Pet Store,5.0,Rarely,Low Value
58661,34,Low,Bookstore,36.7,Monthly,Medium Value
58662,45,Medium,Hair Salon,26.0,Weekly,Low Value
58663,24,Low,Coffee Shop,63.73,Monthly,Medium Value
58664,22,Low,Restaurant,64.18,Monthly,Medium Value
58665,49,Low,Bookstore,26.86,Monthly,Low Value
58666,54,High,Boutique,43.65,Weekly,Medium Value
58667,42,Medium,Coffee Shop,49.28,Rarely,Low Value
58668,62,Medium,Coffee Shop,5.0,Rarely,Low Value
58669,41,High,Gym,72.8,Monthly,Medium Value
58670,53,Medium,Gym,62.44,Weekly,Medium Value
58671,54,Low,Pet Store,49.75,Weekly,Medium Value
58672,59,High,Bookstore,37.26,Rarely,Low Value
58673,41,Medium,Restaurant,58.06,Weekly,Medium Value
58674,55,Medium,Gym,38.84,Daily,Low Value
58675,50,Low,Gym,70.88,Weekly,Medium Value
58676,33,Low,Auto Repair,62.65,Monthly,Medium Value
58677,66,Medium,Boutique,5.0,Weekly,Low Value
58678,26,Low,Gym,59.25,Rarely,Low Value
58679,22,Medium,Pet Store,41.13,Daily,Low Value
58680,53,Medium,Pet Store,61.2,Weekly,Medium Value
58681,57,Medium,Boutique,61.76,Daily,Low Value
58682,69,Medium,Hair Salon,67.06,Weekly,Medium Value
58683,69,Medium,Hair Salon,51.69,Weekly,Medium Value
58684,31,High,Bakery,46.2,Weekly,Medium Value
58685,69,Medium,Bakery,5.0,Daily,Low Value
58686,60,Low,Bakery,36.77,Rarely,Low Value
58687,22,Medium,Plumber,56.92,Weekly,Medium Value
58688,35,High,Boutique,5.0,Weekly,Low Value
58689,24,Medium,Boutique,91.29,Weekly,High Value
58690,22,Medium,Auto Repair,42.76,Weekly,Medium Value
58691,61,High,Plumber,99.05,Monthly,Medium Value
58692,23,Medium,Hair Salon,12.66,Daily,Low Value
58693,25,Medium,Gym,55.78,Monthly,Medium Value
58694,48,High,Plumber,26.51,Monthly,Low Value
58695,34,High,Bakery,84.49,Daily,High Value
58696,55,Medium,Plumber,5.0,Daily,Low Value
58697,20,Low,Coffee Shop,85.59,Rarely,Low Value
58698,26,Medium,Gym,66.52,Monthly,Medium Value
58699,38,Medium,Hair Salon,81.4,Weekly,High Value
58700,59,Low,Pet Store,45.76,Rarely,Low Value
58701,38,Low,Pet Store,20.43,Weekly,Low Value
58702,58,Low,Restaurant,41.48,Weekly,Medium Value
58703,68,Medium,Bookstore,36.51,Weekly,Medium Value
58704,37,High,Coffee Shop,113.35,Monthly,Medium Value
